word,synonyms
θραύσμα,"['απόκομμα', 'απόσπασμα', 'κλασματικός αριθμός', 'κλάσμα', 'κομμάτι', 'κουπόνι', 'μερίδα', 'μερίδιο', 'μέρος', 'τεμάχιο', 'τμήμα', 'σύντριμμα', 'φέτα', 'ποσοστό']"
κρησφύγετο,"['αγκυροβόλιο', 'αραξοβόλι', 'ασφάλεια', 'γωνιά', 'απαραβίαστο', 'αποκούμπι', 'καταφύγιο', 'λημέρι', 'λιμάνι', 'κρυψώνας', 'σκάλα', 'φωλιά', 'όαση', 'όρμος', 'άσυλο']"
κρησάρα,"['δερμόνι', 'αλευρικό', 'αριολόγος', 'αριόσιτα', 'κόσκινο', 'σήστρο', 'σίτα']"
κρηπίδα,"['βάθρο', 'βάση', 'θεμέλιο', 'κρηπίδωμα', 'θέμελο', 'κύριο μέρος', 'ρίζα', 'στυλοβάτης', 'στυλοπάτι', 'στήριγμα', 'υποδομή', 'υπόβαθρο']"
κρηπίδωμα,"['βάθρο', 'βάση', 'θεμέλιο', 'κρηπίδα', 'θέμελο', 'κύριο μέρος', 'ρίζα', 'στυλοβάτης', 'στυλοπάτι', 'στήριγμα', 'υποδομή', 'υπόβαθρο']"
θριαμβευτής,"['γαζής', 'γυναικάς', 'γόης', 'κατακτητής', 'Καζανόβας', 'κυρίαρχος', 'κόφτης', 'νικητής', 'πορθητής']"
κριματισμένος,"['αδικητής', 'αμαρτωλός', 'ανήθικος', 'κολασμένος', 'παραβάτης']"
κριτικάρω,"['επικρίνω', 'αποδοκιμάζω', 'επονειδίζω', 'κακίζω', 'κατακρίνω', 'κατηγορώ', 'καυτηριάζω', 'ονειδίζω', 'μέμφομαι', 'στηλιτεύω', 'στιγματίζω', 'ψεγαδιάζω', 'ψέγω']"
κροκάτος,"['αχερής', 'καναρινής', 'λεμονής', 'κεχριμπαρένιος', 'κροκής', 'κάτωχρος', 'κίτρινος', 'ωχρός', 'ζαφουρής', 'πελιδνός', 'χλεμπονιάρης', 'χλομός']"
κροκής,"['αχερής', 'καναρινής', 'λεμονής', 'κεχριμπαρένιος', 'κροκάτος', 'κάτωχρος', 'κίτρινος', 'ωχρός', 'ζαφουρής', 'πελιδνός', 'χλεμπονιάρης', 'χλομός']"
θρονιάζομαι,"['εδράζομαι', 'κάθομαι', 'σταυροποδιάζομαι']"
κροίσος,"['βαθύπλουτος', 'δισεκατομμυριούχος', 'μυριόπλουτος', 'υπέρπλουτος', 'ζάπλουτος', 'πλουσιότατος', 'πάμπλουτος']"
θρυλείται,"['διαδίδεται', 'διαθρυλείται', 'λέγεται', 'λένε', 'φημολογείται']"
θρυλικός,"['δοξασμένος', 'ευκλεής', 'επιφανής', 'ξακουσμένος', 'ξακουστός', 'ονομαστός', 'μέγας', 'ένδοξος', 'πανένδοξος', 'περιφανής', 'περίδοξος', 'πολυδόξαστος', 'πολυθρύλητος', 'πολύδοξος', 'πολύκροτος']"
κρυσταλλιάζω,"['αποξυλιάζω', 'καταψύχω', 'υπερψύχω', 'παγώνω', 'ψυχραίνω']"
κρυφάκουσμα,"['ακουστική παρακολούθηση', 'ακρόαση', 'αφούγκρασμα', 'ιατρική εξέταση', 'στηθοσκόπηση', 'άκουσμα']"
κρυφός,"['αθώρητος', 'εξαφανισμένος', 'ανύφαντος', 'αφανής', 'αόρατος', 'ταπεινός', 'σκοτεινός', 'άφαντος', 'άσημος']"
κρυπτός,"['λαθραίος', 'κρυφός', 'μυστικός']"
κρυψώνας,"['αγκυροβόλιο', 'αραξοβόλι', 'ασφάλεια', 'γωνιά', 'απαραβίαστο', 'αποκούμπι', 'καταφύγιο', 'λημέρι', 'λιμάνι', 'κρησφύγετο', 'σκάλα', 'φωλιά', 'όαση', 'όρμος', 'άσυλο']"
θρόνος,"['αξίωμα καθηγητού', 'επίπεδο σχήματος', 'καρέκλα', 'κάθισμα', 'θέση', 'μέρος σώματος', 'σκαμνί', 'τόπος δράσης', 'υπόβαθρο καθίσματος', 'έδρα', 'πολυθρόνα']"
κράτηση,"['επίσχεση', 'ιδιοκτησία', 'κατοχή', 'κατάσχεση', 'κυριότητα', 'κτήση', 'συγκράτηση']"
κράτος,"['εγκατεστημένος', 'αρχή', 'καθεστώς', 'πολιτεία', 'πολίτευμα']"
θράσος,"['αυθάδεια', 'αφοβία', 'αποθράσυνση', 'τόλμη', 'υπερβολικό θάρρος']"
κράζω,"['αναβοώ', 'αναφωνώ', 'βροντοφωνάζω', 'κραυγάζω', 'ξεφωνίζω', 'ουρλιάζω', 'σκούζω', 'τσιρίζω', 'φωνασκώ', 'φωνάζω', 'ζητωκραυγάζω', 'χουγιάζω']"
κρύβω,"['αποκρύπτω', 'αποσκεπάζω', 'αποσιωπώ', 'συγκαλύπτω', 'παραλείπω']"
θρύλος,"['διαλάλημα', 'διάδοση', 'λόγος', 'μύθος', 'σπερμολογία', 'φήμη', 'άκουσμα']"
κρέμομαι,"['αιωρούμαι', 'επικρέμομαι']"
κρύος,"['αδιάφορος', 'γαλήνιος', 'ανέγνοιαστος', 'ασυγκίνητος', 'ατάραχος', 'ατάραχτος', 'ασύγχυστος', 'απαθής', 'φλεγματικός', 'στωικός', 'ψύχραιμος', 'ήρεμος']"
κρύψιμο,"['αποσκέπασμα', 'απόκρυψη', 'καταχώνιασμα', 'συγκάλυψη', 'παράχωμα']"
θρήνος,"['αναφιλητό', 'γόος', 'κλαμός', 'κλάψιμο', 'οδυρμός', 'ολολυγή', 'ολοφυρμός', 'οιμωγή', 'σκούξιμο', 'στηθοδαρμός']"
θρήσκος,"['ευλαβητικός', 'ευλαβικός', 'ευλαβούμενος', 'ευλαβής', 'ευσεβής', 'θεοσεβής', 'θεοφοβούμενος', 'θεοσέβαστος', 'σεβαστικός', 'φιλόθεος', 'φιλόθρησκος']"
θρίαμβος,"['ανδραγαθία', 'ανδραγάθημα', 'επιτυχία', 'επίτευγμα', 'ηρωισμός', 'κατόρθωμα', 'μεγαλούργημα', 'νίκη', 'άθλος', 'παλικαριά']"
κρίκος,"['δακτύλιος', 'γύρος', 'κουλούρα', 'κύκλος', 'ρόδα', 'στεφάνι', 'τσέρκι', 'περιφέρεια', 'περίγραμμα', 'περίμετρος']"
κρίμα,"['αδίκημα', 'αμαρτία', 'ανομία', 'ανοσιούργημα', 'ανόμημα', 'αμάρτημα', 'ασέβημα', 'λάθος', 'σφάλμα', 'έγκλημα', 'παρανομία', 'παράπτωμα', 'πταίσμα']"
κρίνω ορθά,"['εγγίζω', 'ακούω', 'αισθάνομαι', 'βλέπω', 'εννοώ', 'αντιλαμβάνομαι', 'γνωρίζω', 'επαΐω', 'καταλαβαίνω', 'κατανοώ', 'μαθαίνω', 'νιώθω', 'συναισθάνομαι', 'παίρνω αίσθηση', 'ψαύω']"
κρίση,"['βουλή', 'γνωματοδότηση', 'γνωμάτευση', 'βούλευμα', 'ετυμηγορία', 'απόφαση', 'θέληση', 'τελική γνώμη', 'τόλμη', 'ψήφισμα']"
κυβερνώ,"['βαστώ', 'εννοώ', 'εξουσιάζω', 'γνωρίζω', 'καταλαβαίνω', 'κατακρατώ', 'καταπιέζω', 'κατέχω', 'κρατώ', 'κυριεύω', 'ξέρω', 'σκεπάζω', 'έχω', 'περικαλύπτω', 'περιέχω']"
κυβερνήτης,"['εκλεκτός', 'διοικητής', 'αριστοκράτης', 'αρχηγός', 'ευγενής', 'αφεντικό', 'αφέντης', 'ευπατρίδης', 'κυρίαρχος', 'άρχοντας', 'άρχος']"
θυγατέρα,"['δούλα', 'βάγια', 'επακόλουθο', 'κοράσι', 'κοπελιά', 'κόρη', 'τσούπα', 'τσούπρα', 'υπηρέτρια', 'ψυχοκόρη']"
λυγισμένος,"['εσφαλμένος', 'λανθασμένος', 'καμπουρωτός', 'καμπύλος', 'λοξός', 'κυρτωμένος', 'κυρτός', 'λάθος', 'σκεβρός', 'στρεβλωμένος', 'στρεβλός', 'στραβωμένος', 'στραβός', 'τυφλός', 'ζαβωμένος']"
κυανό χρώμα,"['γιαλός', 'αλμυρή', 'θάλασσα', 'ωκεανός', 'πόντος', 'πέλαγα', 'πέλαγος']"
ιταμός,"['αλαζόνας', 'αθυρόστομος', 'ανευλαβής', 'ασεβής', 'αυθάδης', 'θρασύς', 'υπεροπτικός', 'υπερφίαλος', 'υπερόπτης', 'προπετής']"
ιταμότητα,"['βαρβαρότητα', 'αγριοκαίρι', 'αγριάδα', 'αγριότητα', 'αδρότητα', 'δριμύτητα', 'αψάδα', 'κακοκαιρία', 'τραχύτητα', 'στυφάδα', 'φόβος']"
κυκλικός,"['θολωτός', 'κουλουριασμένος', 'κυκλοτερής', 'ολοστρούμπουλος', 'ολόγυρος', 'φεγγαροπρόσωπος', 'σφαιρικός', 'σφαιροειδής', 'σφαιρωτός', 'στρογγυλός', 'στρουμπουλός', 'περιφερικός', 'παχύς']"
κυκλοτερής,"['θολωτός', 'κουλουριασμένος', 'κυκλικός', 'ολοστρούμπουλος', 'ολόγυρος', 'φεγγαροπρόσωπος', 'σφαιρικός', 'σφαιροειδής', 'σφαιρωτός', 'στρογγυλός', 'στρουμπουλός', 'περιφερικός', 'παχύς']"
ισκιάδα,"['εικόνα', 'δροσιά', 'είδωλο', 'ημίφως', 'οπτασία', 'φαντασία', 'σιλουέτα', 'σκιά', 'υποσκίασμα', 'όραμα', 'άυλη υπόσταση', 'πνεύμα', 'ψυχή', 'ίνδαλμα', 'ίσκιος']"
κυκλώνω,"['αγκαλιάζω', 'εγκολπώνομαι', 'εναγκαλίζομαι', 'ενστερνίζομαι', 'ασπάζομαι', 'κοιτάζω ολόγυρα', 'σφίγγω στο στήθος μου', 'περιλαμπάζω', 'περικλαδώνω', 'περισκοπώ', 'περιζώνω', 'περιπτύσσομαι', 'προστατεύω']"
κυκλώπειος,"['γιγαντιαίος', 'γιγάντιος', 'γίγαντας', 'θεριακωμένος', 'κολοσσιαίος', 'μεγαλόσωμος', 'μέγιστος', 'τεράστιος', 'υπερμεγέθης', 'υπερφυσικός', 'ύψιστος', 'πελώριος']"
ισιάδα,"['ευθυγράμμιση', 'ευθύτητα', 'απλάδα', 'καλοστρατιά', 'ομαλιά', 'ομάλυνση', 'σιάδι', 'πλατωσιά', 'πλάτωμα', 'ίσιος δρόμος', 'ίσιωμα']"
λυκόφως,"['αμφιλύκη', 'σκιόφως']"
ισοδυναμώ,"['βγαίνω', 'αναλογώ', 'ανταποκρίνομαι', 'αντιστοιχώ', 'ανήκω', 'προσομοιάζω']"
ισοδύναμος,"['αντίστοιχος', 'ανάλογος', 'αρμονικός', 'ομόλογος', 'συμμετρικός', 'σύμμετρος', 'σύστοιχος', 'σχετικός', 'παρεμφερής', 'παράλληλος', 'ίσος']"
κυνηγητό,"['καταδιωγμός', 'καταδίωξη', 'κατατρεγμός', 'κυνήγημα', 'κυνήγι', 'προγραφή']"
κυνηγώ,"['διώκω', 'επιβουλεύομαι', 'καταδιώκω', 'καταδυναστεύω', 'κατατρέχω', 'καταπιέζω', 'κατηγορώ', 'συκοφαντώ', 'προγράφω']"
θυμητάρι,"['αναμνηστήριο', 'ενθύμημα', 'ενθύμιο', 'θύμημα', 'σουβενίρ']"
κυνισμός,"['αδιακρισία', 'αδιαντροπιά', 'αθυροστομία', 'αναισχυντία', 'αναίδεια', 'αποτσιπωσιά', 'ξεδιαντροπιά', 'ξετσιπωσιά', 'ξετσίπωμα']"
θυμούμαι,"['αναγνωρίζω', 'αναλογίζομαι', 'αναμιμνήσκομαι', 'αναμνιάζω', 'αναπολώ', 'απομνημονεύω']"
ισορροπώ,"['εξισώνω', 'αντισηκώνω', 'αντισταθμίζω', 'ισοφαρίζω', 'ισοσταθμίζω']"
ισοφαρίζω,"['εξισώνω', 'αντισηκώνω', 'αντισταθμίζω', 'ισορροπώ', 'ισοσταθμίζω']"
κυοφορία,['κυοφορία']
ισοσταθμίζω,"['εξισώνω', 'αντισηκώνω', 'αντισταθμίζω', 'ισορροπώ', 'ισοφαρίζω']"
θυμάμαι,"['διαλογίζομαι', 'αναλογίζομαι', 'αναθυμάμαι', 'αναπολώ', 'λογαριάζω', 'ξανασυλλογιέμαι', 'μετρώ', 'σκέφτομαι', 'υπολογίζω']"
θυμωμένος,"['αγέλαστος', 'δύσθυμος', 'κατηφής', 'κατσουφιασμένος', 'κατσούφης', 'μουτρωμένος', 'σκαιός', 'σκουντούφλης', 'σκυθρωπός', 'συνοφρυωμένος', 'άκεφος', 'περίλυπος']"
θυμός,"['αγανάκτηση', 'ερεθισμός', 'δυσανασχέτηση', 'δυσφορία', 'κατακραυγή', 'οργή', 'φρένιασμα', 'έξαψη']"
θυμωσιάρης,"['αράθυμος', 'ευερέθιστος', 'ευέξαπτος', 'αψύς', 'αψίθυμος', 'οξύθυμος', 'φουριόζος']"
λυμένος,"['αδέσμευτος', 'ελεύθερος', 'ανεμπόδιστος', 'ανεπιτήρητος', 'άδετος']"
κυνήγημα,"['καταδιωγμός', 'καταδίωξη', 'κατατρεγμός', 'κυνηγητό', 'κυνήγι', 'προγραφή']"
κυνήγι,"['καταδιωγμός', 'καταδίωξη', 'κατατρεγμός', 'κυνηγητό', 'κυνήγημα', 'προγραφή']"
θυμώνω,"['αγριεύω', 'εκτραχύνω', 'εξαγριώνομαι', 'ανατριχιάζω', 'εξοργίζομαι', 'εξοργίζω', 'ερεθίζομαι', 'επιδεινώνομαι', 'θεριεύω', 'οργίζομαι', 'φοβίζω', 'τρομάζω', 'χειροτερεύω']"
θυμώνω εύκολα,"['εξοργίζομαι', 'ερεθίζομαι', 'αρπάζομαι', 'τσακώνομαι', 'συμπλέκομαι']"
κυριεύω,"['βαστώ', 'εννοώ', 'εξουσιάζω', 'γνωρίζω', 'καταλαβαίνω', 'κατακρατώ', 'καταπιέζω', 'κατέχω', 'κρατώ', 'κυβερνώ', 'ξέρω', 'σκεπάζω', 'έχω', 'περικαλύπτω', 'περιέχω']"
κυριότητα,"['επίσχεση', 'ιδιοκτησία', 'κατοχή', 'κατάσχεση', 'κράτηση', 'κτήση', 'συγκράτηση']"
